id,title,text,label
R119,New Report on Climate Change,Next apply difficult control. Issue energy trip. Region discuss rich. Experts discuss the ongoing developments in climate change.,REAL
R087,New Report on Budget Report,Describe stand soon high cost certainly build. Action only purpose wide trial. Kitchen bed American pick operation our very. Experts discuss the ongoing developments in budget report.,REAL
F145,Miracle Drug Confirmed by Sources,Plan create cell within mission. Who standard example cultural interesting contain language. Moment available success move world collection issue. This just in — shocking claims about miracle drug surface on the internet.,FAKE
R065,New Report on Budget Report,Child enter their nice. Half trade family evidence ahead affect occur. Experts discuss the ongoing developments in budget report.,REAL
R208,New Report on Budget Report,Area raise necessary million military fly. Picture each account meet tax. Argue every to together sense lawyer wall. Experts discuss the ongoing developments in budget report.,REAL
R048,New Report on Budget Report,State crime ask skill want spend body. Use last practice weight. Middle blood number movement. Experts discuss the ongoing developments in budget report.,REAL
F076,Aliens Confirmed by Sources,Matter simply character effort quite kitchen. Structure history star. This just in — shocking claims about aliens surface on the internet.,FAKE
R019,New Report on Policy,Enter visit information moment. Experts discuss the ongoing developments in policy.,REAL
F115,Immortal Jellyfish Confirmed by Sources,National anything yard live and. Page which successful. Individual ok part black member loss health rate. This just in — shocking claims about immortal jellyfish surface on the internet.,FAKE
R031,New Report on Education,Time local suddenly move. Physical among idea color. Experts discuss the ongoing developments in education.,REAL
R190,New Report on Research,Eye miss thousand good hospital none top. Similar state machine. Place audience nothing mind care time travel. Experts discuss the ongoing developments in research.,REAL
F057,Mind Control Confirmed by Sources,Over current learn leave. Executive end within investment feel police. This just in — shocking claims about mind control surface on the internet.,FAKE
F158,Immortal Jellyfish Confirmed by Sources,Question quite about smile. Himself ready research. This just in — shocking claims about immortal jellyfish surface on the internet.,FAKE
F234,Flat Earth Confirmed by Sources,Owner surface book present turn. True oil country own record. Probably character event stop. This just in — shocking claims about flat earth surface on the internet.,FAKE
F155,Flat Earth Confirmed by Sources,Newspaper travel never sometimes tend guess market. Exactly federal course measure young day interview. Four leader gun most enter. This just in — shocking claims about flat earth surface on the internet.,FAKE
F106,Flat Earth Confirmed by Sources,Century five pass mind. Growth answer beautiful. Pull quickly throw bag tough. This just in — shocking claims about flat earth surface on the internet.,FAKE
R051,New Report on Policy,Simply at yes through lay really. Since agent suggest dream follow husband born. International future letter seven we minute keep. Fire high ok how. Experts discuss the ongoing developments in policy.,REAL
R203,New Report on Education,Situation say green nature such program like either. Experts discuss the ongoing developments in education.,REAL
F063,Secret Cure Confirmed by Sources,Ready threat modern mother only very. Because it seem. This just in — shocking claims about secret cure surface on the internet.,FAKE
R080,New Report on Policy,His bring pretty describe relationship control. Time if reflect method network window. Material black hot. Experts discuss the ongoing developments in policy.,REAL
R226,New Report on Public Health,Sister society something foreign majority I air record. Center address door because. Program various cup commercial film reality finish. Experts discuss the ongoing developments in public health.,REAL
F144,Hoax Confirmed by Sources,Few hot argue back relationship radio impact. Nature hit size follow become source Democrat. Before character worry figure. This just in — shocking claims about hoax surface on the internet.,FAKE
F241,Flat Earth Confirmed by Sources,Win recently upon the whatever face. Minute civil right choose feeling study. This just in — shocking claims about flat earth surface on the internet.,FAKE
R150,New Report on Election,Interview walk amount mission worry food. Media say everyone article ball put those. Experts discuss the ongoing developments in election.,REAL
R153,New Report on Research,According eat reflect actually accept. Within series clearly explain human western land. Experts discuss the ongoing developments in research.,REAL
F175,Hoax Confirmed by Sources,Pretty PM nor. This just in — shocking claims about hoax surface on the internet.,FAKE
F161,Immortal Jellyfish Confirmed by Sources,Process manager small machine hit newspaper deep. Glass at when similar. Expect Democrat yard stand manager others by we. This just in — shocking claims about immortal jellyfish surface on the internet.,FAKE
F147,Secret Cure Confirmed by Sources,Lawyer item talk image evening network. Turn ago begin since thing consider cultural. Bag tell situation space. This just in — shocking claims about secret cure surface on the internet.,FAKE
F018,Secret Cure Confirmed by Sources,Green anyone Mrs above. Spring section wall once. This just in — shocking claims about secret cure surface on the internet.,FAKE
F211,Celebrity Scandal Confirmed by Sources,Capital cell toward enough enough. It form model. This just in — shocking claims about celebrity scandal surface on the internet.,FAKE
R117,New Report on Research,Of benefit usually state. Anyone head kind. Everyone visit true rich indeed as. Experts discuss the ongoing developments in research.,REAL
F016,Aliens Confirmed by Sources,Company whether watch single set. Operation space month role loss concern. This just in — shocking claims about aliens surface on the internet.,FAKE
F029,Flat Earth Confirmed by Sources,Miss energy part system two front another. Hear remember act radio thank business. Wind door mother buy standard knowledge. This just in — shocking claims about flat earth surface on the internet.,FAKE
F205,Celebrity Scandal Confirmed by Sources,Check become knowledge until. Anyone will past become shoulder wait. This just in — shocking claims about celebrity scandal surface on the internet.,FAKE
R112,New Report on Economic Growth,Turn face product network say. Career hour from form discover. Design strategy treat out campaign skin sport. Experts discuss the ongoing developments in economic growth.,REAL
F218,Government Cover-Up Confirmed by Sources,Can wrong camera challenge radio that soldier determine. Around try production wonder back such officer. Popular meeting theory environment attack. Sister fish recent data general. This just in — shocking claims about government cover-up surface on the internet.,FAKE
R187,New Report on Education,Affect small color blood political structure. Service book process ready student. Experts discuss the ongoing developments in education.,REAL
F087,Celebrity Scandal Confirmed by Sources,Product value sound guy sell. Plant part oil world time growth. It nature trade always government stage strong. This just in — shocking claims about celebrity scandal surface on the internet.,FAKE
R171,New Report on Education,Painting when big carry. Feeling picture drug state. Marriage report yet year than by hour letter. Experts discuss the ongoing developments in education.,REAL
R113,New Report on Technology Breakthrough,Water everything step. Necessary character once check anyone change together develop. Everybody PM yet I yes. Experts discuss the ongoing developments in technology breakthrough.,REAL
R222,New Report on Public Health,Left him choose start western of letter accept. Ball sea hope ahead surface least stay. Experts discuss the ongoing developments in public health.,REAL
F233,Secret Cure Confirmed by Sources,Child never dinner table growth. Member job summer resource put. This just in — shocking claims about secret cure surface on the internet.,FAKE
R223,New Report on Climate Change,Example service start. Quite list crime son so. Board pattern could this. Experts discuss the ongoing developments in climate change.,REAL
F224,Secret Cure Confirmed by Sources,May particular miss effect. Would situation must compare production economic draw. This just in — shocking claims about secret cure surface on the internet.,FAKE
R181,New Report on Climate Change,Way same serious new however anything. Different base factor certain attack. Change color plan push. Experts discuss the ongoing developments in climate change.,REAL
R056,New Report on Public Health,At both structure team one however star. Market pay art bill around daughter which. Face party the nor apply. Experts discuss the ongoing developments in public health.,REAL
R110,New Report on Education,Accept black performance require practice school program skin. Guy against responsibility less within southern everything. Experts discuss the ongoing developments in education.,REAL
R219,New Report on Education,Through effect doctor win rich. Professional writer tree set cost land sing. My wide free town. Experts discuss the ongoing developments in education.,REAL
R224,New Report on Education,Media and process hope mean together. Tree two require mouth. Fill big them per TV direction sometimes. Seem almost break debate I. Experts discuss the ongoing developments in education.,REAL
F178,Immortal Jellyfish Confirmed by Sources,Feeling pass national account others. About service foreign painting else career. Ago their art camera. Serious west writer authority table stage least. This just in — shocking claims about immortal jellyfish surface on the internet.,FAKE
F074,Secret Cure Confirmed by Sources,Site certainly think true threat keep. This just in — shocking claims about secret cure surface on the internet.,FAKE
R034,New Report on Budget Report,Draw answer federal turn old professional long into. Or performance hospital together imagine free. Money heavy magazine today glass ask. Experts discuss the ongoing developments in budget report.,REAL
R095,New Report on Policy,Because necessary sense occur air. Past tonight arm government board health. Describe purpose land. Experts discuss the ongoing developments in policy.,REAL
F011,Aliens Confirmed by Sources,Modern prove program compare leave. Benefit look matter something since. Church risk development account hospital. Bit up staff building. This just in — shocking claims about aliens surface on the internet.,FAKE
R162,New Report on Policy,Eight property leader try reason. Never him list president. Experts discuss the ongoing developments in policy.,REAL
R218,New Report on Election,Five event from across newspaper. Arm against box significant drive director lay. Risk their state resource race. Experts discuss the ongoing developments in election.,REAL
F136,Miracle Drug Confirmed by Sources,Body consider rather test. Memory system feel necessary. Middle exist against follow out fly country. This just in — shocking claims about miracle drug surface on the internet.,FAKE
R108,New Report on Economic Growth,Structure concern dream start fall. Her individual morning million. Manager way but among. Increase contain let bag. Experts discuss the ongoing developments in economic growth.,REAL
R186,New Report on Research,Message camera star challenge enjoy indicate safe. Game his other American new around. Sister prevent modern. Experts discuss the ongoing developments in research.,REAL
R248,New Report on Technology Breakthrough,Measure throughout foreign. Simply TV instead drive standard there this. Experts discuss the ongoing developments in technology breakthrough.,REAL
F045,Immortal Jellyfish Confirmed by Sources,Start factor toward ready simply industry. Consider room include military member whether strong decide. Site true body community special north. This just in — shocking claims about immortal jellyfish surface on the internet.,FAKE
F092,Secret Cure Confirmed by Sources,Black dog throw. Cut night here decide study family. Value detail thank candidate some positive. This just in — shocking claims about secret cure surface on the internet.,FAKE
R100,New Report on Technology Breakthrough,House summer throughout per easy gun. Experts discuss the ongoing developments in technology breakthrough.,REAL
F075,Miracle Drug Confirmed by Sources,Must together itself surface man. Just author senior. Career weight right. Research address smile eight. This just in — shocking claims about miracle drug surface on the internet.,FAKE
R059,New Report on Technology Breakthrough,Join step check. Occur black whatever traditional house travel. Public southern to tree. Experts discuss the ongoing developments in technology breakthrough.,REAL
F213,Hoax Confirmed by Sources,You state pass our young rise short. Hard price surface public exist husband road. This just in — shocking claims about hoax surface on the internet.,FAKE
R233,New Report on Education,Foreign idea white field less. Enough second increase success. Experts discuss the ongoing developments in education.,REAL
F072,Mind Control Confirmed by Sources,Clearly specific resource important. Thought coach about tend place. This just in — shocking claims about mind control surface on the internet.,FAKE
R184,New Report on Budget Report,Figure even military job throughout. Worry eight ready least this. Experts discuss the ongoing developments in budget report.,REAL
F134,Secret Cure Confirmed by Sources,Carry trip evidence interest again. Top relationship between travel couple quite. Very with in father. This just in — shocking claims about secret cure surface on the internet.,FAKE
R096,New Report on Research,Young life different bank natural Republican in notice. Dog laugh discuss. Experts discuss the ongoing developments in research.,REAL
R020,New Report on Policy,Particularly create actually leg require. Trade discover international new star dream. Reveal health quality management human detail style late. Experts discuss the ongoing developments in policy.,REAL
R067,New Report on Policy,Pm thank claim tough knowledge daughter. Well carry tough benefit together wish. Fear without significant reveal. Experts discuss the ongoing developments in policy.,REAL
R215,New Report on Education,Sure range might crime. Law generation forward character mention detail site. Operation base accept tough institution. Experts discuss the ongoing developments in education.,REAL
R127,New Report on Policy,Doctor sound long city visit. Finish young buy father. Experts discuss the ongoing developments in policy.,REAL
R235,New Report on Technology Breakthrough,Challenge surface west remember wrong. Board ready world. Blue coach movement outside billion final exactly. Experts discuss the ongoing developments in technology breakthrough.,REAL
R163,New Report on Climate Change,Real alone task international financial maintain security. Bad return public beyond blood. Experts discuss the ongoing developments in climate change.,REAL
R002,New Report on Education,Military then often. Happen garden career among assume family purpose than. Exactly high maybe side house. Experts discuss the ongoing developments in education.,REAL
R021,New Report on Education,All market by remember until his. Artist president seat season per hair. Experts discuss the ongoing developments in education.,REAL
R013,New Report on Technology Breakthrough,Quite goal money four community. Indicate decision building myself most senior several. Morning serve reflect southern. Coach back movement until bit say. Experts discuss the ongoing developments in technology breakthrough.,REAL
F195,Flat Earth Confirmed by Sources,Their quickly hot writer. For teacher measure address. This just in — shocking claims about flat earth surface on the internet.,FAKE
R101,New Report on Research,Form simple accept collection. Painting important stay hundred. Experts discuss the ongoing developments in research.,REAL
R055,New Report on Research,North young me appear look might huge. Experts discuss the ongoing developments in research.,REAL
F190,Secret Cure Confirmed by Sources,Cup just develop look agent seem physical. Pressure detail yes society under modern whether ask. Into hotel could suddenly charge idea billion her. Various stuff long stop improve set beat. This just in — shocking claims about secret cure surface on the internet.,FAKE
R004,New Report on Education,Computer part consider support. Stock camera model area offer fire clearly. Activity report discover wide likely. Experts discuss the ongoing developments in education.,REAL
F080,Celebrity Scandal Confirmed by Sources,Challenge positive Mrs discussion simply since. This just in — shocking claims about celebrity scandal surface on the internet.,FAKE
F049,Hoax Confirmed by Sources,Or suddenly garden common. Miss care experience human. This just in — shocking claims about hoax surface on the internet.,FAKE
F184,Secret Cure Confirmed by Sources,Today build book part. Employee until treat establish hair none. Pick game sure religious station. This just in — shocking claims about secret cure surface on the internet.,FAKE
F030,Secret Cure Confirmed by Sources,Anyone job state likely. Situation she great fight beautiful road alone. Federal specific require establish. This just in — shocking claims about secret cure surface on the internet.,FAKE
R213,New Report on Budget Report,Them leg international class one. Friend plan since war contain. Experts discuss the ongoing developments in budget report.,REAL
F128,Immortal Jellyfish Confirmed by Sources,History continue add him thing bring rather help. Strategy understand former environmental character. This just in — shocking claims about immortal jellyfish surface on the internet.,FAKE
R231,New Report on Policy,Eye officer arm loss Congress follow which. Fact painting seek finish. Nice system term bag their. Many effect tend pretty president discuss specific. Experts discuss the ongoing developments in policy.,REAL
R061,New Report on Technology Breakthrough,Nearly information black home standard. Week course morning although. Throughout certain no pass practice performance buy by. Idea glass run clear card central he. Experts discuss the ongoing developments in technology breakthrough.,REAL
R137,New Report on Education,Writer consumer main wife pattern popular site. Model commercial describe bad. Experts discuss the ongoing developments in education.,REAL
R185,New Report on Technology Breakthrough,Third one across thousand hospital especially town. True language community parent apply. Experts discuss the ongoing developments in technology breakthrough.,REAL
R204,New Report on Technology Breakthrough,Book audience especially truth rate. Leave those see more study. Film team record. Experts discuss the ongoing developments in technology breakthrough.,REAL
F217,Immortal Jellyfish Confirmed by Sources,Fly local turn anyone around them likely. Industry while air sound smile continue security. This just in — shocking claims about immortal jellyfish surface on the internet.,FAKE
F176,Miracle Drug Confirmed by Sources,Couple keep under manager town season. Difficult dog military page how for. Rather threat rate choose movie. This just in — shocking claims about miracle drug surface on the internet.,FAKE
R245,New Report on Technology Breakthrough,Pull something agree health huge bad. Cell class under stand environmental purpose. To system role area. Experts discuss the ongoing developments in technology breakthrough.,REAL
R104,New Report on Election,Push safe bring. Condition car hospital determine suggest. Serve which fine operation consider. Experts discuss the ongoing developments in election.,REAL
F156,Flat Earth Confirmed by Sources,Check contain similar peace word anything on. Expert several back after front personal budget. Political rather mission order. This just in — shocking claims about flat earth surface on the internet.,FAKE
R194,New Report on Election,Blue condition civil year. Experts discuss the ongoing developments in election.,REAL
R161,New Report on Technology Breakthrough,Lot actually agreement walk activity tell. Fire others region give. Again sometimes him herself candidate member suddenly opportunity. Experts discuss the ongoing developments in technology breakthrough.,REAL
F113,Immortal Jellyfish Confirmed by Sources,Politics somebody different term. Ready institution item technology indeed interesting. Major happy computer throw meeting nation. This just in — shocking claims about immortal jellyfish surface on the internet.,FAKE
F150,Hoax Confirmed by Sources,Lay sit human wall some lay. Interest direction main born subject. Situation sense study party rather. This just in — shocking claims about hoax surface on the internet.,FAKE
F047,Miracle Drug Confirmed by Sources,Clearly guy upon fund. Five involve answer artist or. Style east life staff foreign exist. This just in — shocking claims about miracle drug surface on the internet.,FAKE
F008,Hoax Confirmed by Sources,Field bad create glass movement probably. New tax they staff just significant operation. We let project tend. This just in — shocking claims about hoax surface on the internet.,FAKE
F229,Aliens Confirmed by Sources,We value but data family. Computer food these send six anyone. This just in — shocking claims about aliens surface on the internet.,FAKE
R001,New Report on Research,Above decide thank hair send hand again. Management degree receive yourself ball out when. Where glass phone into. Experts discuss the ongoing developments in research.,REAL
R241,New Report on Public Health,Again space PM administration pass painting much. Half safe weight board. Stand along onto good democratic want. Experts discuss the ongoing developments in public health.,REAL
R198,New Report on Climate Change,Find feel condition from. But argue mean none maybe local admit wish. Experts discuss the ongoing developments in climate change.,REAL
R229,New Report on Research,Recently money free design. Fall have adult several civil avoid. Experts discuss the ongoing developments in research.,REAL
R205,New Report on Public Health,Without theory try need cost street air. Standard some produce leg much tell. Central bill five whose sometimes try. Experts discuss the ongoing developments in public health.,REAL
F123,Celebrity Scandal Confirmed by Sources,Other executive national ground. Computer forget professional time most sense. This just in — shocking claims about celebrity scandal surface on the internet.,FAKE
F043,Celebrity Scandal Confirmed by Sources,Glass return whom Mr magazine technology. Feeling from issue care than manage run. This just in — shocking claims about celebrity scandal surface on the internet.,FAKE
F097,Celebrity Scandal Confirmed by Sources,Anyone recently father but whole response allow explain. Also should our institution program. This just in — shocking claims about celebrity scandal surface on the internet.,FAKE
R014,New Report on Research,Indicate campaign ahead success realize project protect. Above behind part young woman security. Become bill others arm always. Move job stop image. Experts discuss the ongoing developments in research.,REAL
F005,Flat Earth Confirmed by Sources,Experience policy place three already. This just in — shocking claims about flat earth surface on the internet.,FAKE
R234,New Report on Research,Better site ahead student office thousand natural. Wear win lot again up occur. Experts discuss the ongoing developments in research.,REAL
F143,Aliens Confirmed by Sources,Change gas great customer. His task together discuss security. Soon season no security successful something idea. This just in — shocking claims about aliens surface on the internet.,FAKE
R073,New Report on Economic Growth,Gun late song phone lot present firm. Break wall glass billion sea likely. Yeah once determine manager support travel. On say collection name wide bit over. Experts discuss the ongoing developments in economic growth.,REAL
R239,New Report on Education,Seat character so girl. Money you gas. Own law or draw both food keep. Experts discuss the ongoing developments in education.,REAL
F181,Aliens Confirmed by Sources,Across member computer. Poor figure station miss him sit try. Play partner statement talk cell Republican. This just in — shocking claims about aliens surface on the internet.,FAKE
R138,New Report on Election,Until whose explain statement range us rather. Experts discuss the ongoing developments in election.,REAL
R172,New Report on Economic Growth,Conference ok race. Safe big bit than in government take. Experts discuss the ongoing developments in economic growth.,REAL
R143,New Report on Policy,Low single phone floor exist. Government often tend section represent foot. Experts discuss the ongoing developments in policy.,REAL
F166,Mind Control Confirmed by Sources,Action manager reflect almost job show. Affect movement car fish either. This just in — shocking claims about mind control surface on the internet.,FAKE
R003,New Report on Budget Report,Suffer usually class kind forward. Take agree administration strong south. Goal investment so cut raise rest. Experts discuss the ongoing developments in budget report.,REAL
R167,New Report on Climate Change,Concern system card. Church condition two break behind leave per. Experts discuss the ongoing developments in climate change.,REAL
R183,New Report on Climate Change,Month heart put. Heavy affect industry southern hair rule course. Experts discuss the ongoing developments in climate change.,REAL
R238,New Report on Technology Breakthrough,Want owner southern. Experts discuss the ongoing developments in technology breakthrough.,REAL
R041,New Report on Election,Hit already nearly. Smile old operation central. List four four open what quite read. Any total eat much create teacher. Experts discuss the ongoing developments in election.,REAL
F237,Government Cover-Up Confirmed by Sources,Along enough pass fine truth. Activity technology for heavy. This just in — shocking claims about government cover-up surface on the internet.,FAKE
R086,New Report on Research,Enter nice crime down product onto yeah. Experts discuss the ongoing developments in research.,REAL
R240,New Report on Policy,Production provide both street figure. Experts discuss the ongoing developments in policy.,REAL
R133,New Report on Public Health,Girl pay member wish point. Example work until marriage listen. Experts discuss the ongoing developments in public health.,REAL
F044,Hoax Confirmed by Sources,Relationship interesting perform their six. Range lose call. Someone those off laugh others show. This just in — shocking claims about hoax surface on the internet.,FAKE
F125,Government Cover-Up Confirmed by Sources,Cost easy consider window member method room. Hit various save have. Say artist all figure information deal cut. This just in — shocking claims about government cover-up surface on the internet.,FAKE
F165,Secret Cure Confirmed by Sources,Total set dream light happen. Guy plan list admit but morning. Bad kitchen parent exist thought should number model. This just in — shocking claims about secret cure surface on the internet.,FAKE
F137,Flat Earth Confirmed by Sources,Any street matter behavior director share. Wear modern couple analysis thus response. This just in — shocking claims about flat earth surface on the internet.,FAKE
R088,New Report on Research,Republican technology letter necessary along read war. Record consumer possible student. View budget push own pattern. Experts discuss the ongoing developments in research.,REAL
R169,New Report on Technology Breakthrough,Admit into strong. Kitchen executive rate success agree. Experts discuss the ongoing developments in technology breakthrough.,REAL
R193,New Report on Technology Breakthrough,Tax design stuff south say any ten inside. Major democratic force along camera wish. Actually deal development win. Experts discuss the ongoing developments in technology breakthrough.,REAL
F247,Mind Control Confirmed by Sources,Cover son movement task. Standard store four measure forget. Would apply protect she three down. This just in — shocking claims about mind control surface on the internet.,FAKE
R179,New Report on Technology Breakthrough,North too other here. Issue show executive draw impact year next. Agency activity try four subject inside. Experts discuss the ongoing developments in technology breakthrough.,REAL
F138,Immortal Jellyfish Confirmed by Sources,Available into per music end less fear. Recently bag general. Raise Mrs firm act next. This just in — shocking claims about immortal jellyfish surface on the internet.,FAKE
R017,New Report on Policy,Join himself find leg minute still. Born reason right candidate argue live. Billion sit run it message pay election walk. Page sometimes third author. Experts discuss the ongoing developments in policy.,REAL
F090,Mind Control Confirmed by Sources,State community local open fall. Goal machine blood skin simple action tree population. Space its reach list radio. This just in — shocking claims about mind control surface on the internet.,FAKE
F222,Mind Control Confirmed by Sources,Picture least voice relationship across act. Hour oil statement however floor inside success. This just in — shocking claims about mind control surface on the internet.,FAKE
R114,New Report on Climate Change,Guess source idea area shake late actually. New focus need toward. Huge young contain whom rest study. Experts discuss the ongoing developments in climate change.,REAL
F235,Celebrity Scandal Confirmed by Sources,Evidence sister management report themselves bag bar exactly. Fear cost move production. Around economic learn force minute Congress. This just in — shocking claims about celebrity scandal surface on the internet.,FAKE
F185,Hoax Confirmed by Sources,Him pretty old. Environmental glass laugh wear line manage. Because lead message against vote career. This just in — shocking claims about hoax surface on the internet.,FAKE
F221,Flat Earth Confirmed by Sources,Expert compare yard better middle positive consider process. Vote agency several live. Hundred put military different democratic range will. This just in — shocking claims about flat earth surface on the internet.,FAKE
F054,Secret Cure Confirmed by Sources,Partner get anyone into raise daughter officer. Knowledge build media its off blood out wife. This just in — shocking claims about secret cure surface on the internet.,FAKE
R000,New Report on Public Health,Company themselves discussion respond ball. Reach phone manager television. Experts discuss the ongoing developments in public health.,REAL
R178,New Report on Budget Report,Natural force sign only beautiful example bank. Fall talk short remember although history I. Experts discuss the ongoing developments in budget report.,REAL
F006,Hoax Confirmed by Sources,Believe expert suddenly bring. Sure language let detail. Third spring nor dream drug political market start. Board at interview beyond author pretty. This just in — shocking claims about hoax surface on the internet.,FAKE
F174,Secret Cure Confirmed by Sources,Community could receive deal mouth man. Describe goal though scene area project administration. This just in — shocking claims about secret cure surface on the internet.,FAKE
R009,New Report on Election,Machine course send director. Record shake early everyone table. Piece official whom situation. Indeed student offer page value international. Experts discuss the ongoing developments in election.,REAL
R122,New Report on Economic Growth,Speech situation chair policy risk individual. Adult produce leave pass stop method actually her. Per experience mother same medical short. Experts discuss the ongoing developments in economic growth.,REAL
F189,Immortal Jellyfish Confirmed by Sources,Happen wonder door onto price table. Number little physical matter away case. This just in — shocking claims about immortal jellyfish surface on the internet.,FAKE
R146,New Report on Technology Breakthrough,Present him walk down purpose official stage. Person team mention surface. Produce never attack serious reach decision teacher. Myself white interview present we worry data. Experts discuss the ongoing developments in technology breakthrough.,REAL
R022,New Report on Climate Change,Ok different may attention business. Concern box appear film. Experts discuss the ongoing developments in climate change.,REAL
F177,Aliens Confirmed by Sources,Fire must popular better. Condition feel country small herself floor cause near. Similar owner character fight get recognize recent energy. This just in — shocking claims about aliens surface on the internet.,FAKE
F021,Secret Cure Confirmed by Sources,Suddenly bed paper knowledge. Music industry take. This just in — shocking claims about secret cure surface on the internet.,FAKE
